submissionId	country	date	genotype	season	switchseason	switch	seltype
PQ638730.1	USA	2022-10-15	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638744.1	USA	2022-10-16	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR915819.1	USA	2022-10-16	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ171942.1	USA	2022-10-16	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR872593.1	USA	2022-10-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872597.1	USA	2022-10-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR601472.1	USA	2022-10-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR601473.1	USA	2022-10-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872637.1	USA	2022-10-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915752.1	USA	2022-10-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522480.1	USA	2022-10-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638711.1	USA	2022-10-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638710.1	USA	2022-10-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872585.1	USA	2022-10-17	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171903.1	USA	2022-10-17	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171920.1	USA	2022-10-17	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522496.1	USA	2022-10-17	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171901.1	USA	2022-10-18	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171930.1	USA	2022-10-18	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171902.1	USA	2022-10-18	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522498.1	USA	2022-10-18	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522497.1	USA	2022-10-18	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171937.1	USA	2022-10-19	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PP896793.1	USA	2022-10-19	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PP903816.1	USA	2022-10-19	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903823.1	USA	2022-10-19	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903835.1	USA	2022-10-19	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171914.1	USA	2022-10-20	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903834.1	USA	2022-10-20	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915757.1	USA	2022-10-20	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171923.1	USA	2022-10-21	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171908.1	USA	2022-10-21	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171921.1	USA	2022-10-21	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903821.1	USA	2022-10-21	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171927.1	USA	2022-10-21	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872606.1	USA	2022-10-21	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903827.1	USA	2022-10-21	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171932.1	USA	2022-10-22	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PP903812.1	USA	2022-10-22	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872588.1	USA	2022-10-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171899.1	USA	2022-10-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171897.1	USA	2022-10-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171922.1	USA	2022-10-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872590.1	USA	2022-10-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522478.1	USA	2022-10-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR601475.1	USA	2022-10-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171916.1	USA	2022-10-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR601474.1	USA	2022-10-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522479.1	USA	2022-10-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903807.1	USA	2022-10-24	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915756.1	USA	2022-10-24	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872644.1	USA	2022-10-24	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915760.1	USA	2022-10-24	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915755.1	USA	2022-10-24	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522459.1	USA	2022-10-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872582.1	USA	2022-10-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171928.1	USA	2022-10-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872615.1	USA	2022-10-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872645.1	USA	2022-10-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872642.1	USA	2022-10-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872635.1	USA	2022-10-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP896764.1	USA	2022-10-26	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR915811.1	USA	2022-10-26	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR915814.1	USA	2022-10-26	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ171905.1	USA	2022-10-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522461.1	USA	2022-10-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171926.1	USA	2022-10-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171924.1	USA	2022-10-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522460.1	USA	2022-10-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872601.1	USA	2022-10-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903820.1	USA	2022-10-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872602.1	USA	2022-10-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872603.1	USA	2022-10-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903832.1	USA	2022-10-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872626.1	USA	2022-10-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903831.1	USA	2022-10-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR975310.1	USA	2022-10-27	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR975309.1	USA	2022-10-27	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR975311.1	USA	2022-10-27	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR915820.1	USA	2022-10-27	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR872592.1	USA	2022-10-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872591.1	USA	2022-10-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915748.1	USA	2022-10-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915815.1	USA	2022-10-28	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ171913.1	USA	2022-10-28	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR883010.1	USA	2022-10-28	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872627.1	USA	2022-10-28	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR883001.1	USA	2022-10-28	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903830.1	USA	2022-10-28	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171917.1	USA	2022-10-29	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903828.1	USA	2022-10-29	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR975313.1	USA	2022-10-30	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR975312.1	USA	2022-10-30	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ171895.1	USA	2022-10-30	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522462.1	USA	2022-10-30	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872605.1	USA	2022-10-30	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872589.1	USA	2022-10-31	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ171898.1	USA	2022-10-31	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915730.1	USA	2022-10-31	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915745.1	USA	2022-10-31	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903805.1	USA	2022-10-31	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR883019.1	USA	2022-10-31	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522463.1	USA	2022-10-31	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882983.1	USA	2022-10-31	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915737.1	USA	2022-10-31	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522465.1	USA	2022-11-01	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522464.1	USA	2022-11-01	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882991.1	USA	2022-11-01	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915738.1	USA	2022-11-01	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR975314.1	USA	2022-11-02	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR915746.1	USA	2022-11-02	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024115.1	USA	2022-11-02	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024132.1	USA	2022-11-02	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915754.1	USA	2022-11-02	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR975317.1	USA	2022-11-03	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR975318.1	USA	2022-11-03	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ024161.1	USA	2022-11-03	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR915732.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915728.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915734.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024128.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024127.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024116.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR883013.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903808.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024123.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR601478.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024130.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024117.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024119.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024120.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024144.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024122.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024156.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024153.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024133.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024140.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024147.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024152.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024148.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638717.1	USA	2022-11-03	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024160.1	USA	2022-11-04	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ024162.1	USA	2022-11-04	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ024129.1	USA	2022-11-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024126.1	USA	2022-11-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024118.1	USA	2022-11-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522495.1	USA	2022-11-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882981.1	USA	2022-11-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024114.1	USA	2022-11-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872614.1	USA	2022-11-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024155.1	USA	2022-11-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882989.1	USA	2022-11-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882994.1	USA	2022-11-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024146.1	USA	2022-11-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024139.1	USA	2022-11-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024151.1	USA	2022-11-04	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915799.1	USA	2022-11-05	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ024125.1	USA	2022-11-05	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024121.1	USA	2022-11-05	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024131.1	USA	2022-11-05	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915744.1	USA	2022-11-05	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024150.1	USA	2022-11-05	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522466.1	USA	2022-11-05	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024158.1	USA	2022-11-05	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024142.1	USA	2022-11-05	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024135.1	USA	2022-11-05	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024149.1	USA	2022-11-05	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915758.1	USA	2022-11-05	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024136.1	USA	2022-11-06	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024112.1	USA	2022-11-06	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522470.1	USA	2022-11-06	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522469.1	USA	2022-11-06	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522468.1	USA	2022-11-06	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522473.1	USA	2022-11-06	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522467.1	USA	2022-11-06	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR975298.1	USA	2022-11-06	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR872629.1	USA	2022-11-06	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024137.1	USA	2022-11-06	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915818.1	USA	2022-11-07	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR522471.1	USA	2022-11-07	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024110.1	USA	2022-11-07	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR883018.1	USA	2022-11-07	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882973.1	USA	2022-11-07	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882976.1	USA	2022-11-07	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882985.1	USA	2022-11-07	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR883005.1	USA	2022-11-07	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR975315.1	USA	2022-11-08	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PQ638738.1	USA	2022-11-08	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ024159.1	USA	2022-11-08	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OQ024111.1	USA	2022-11-08	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638697.1	USA	2022-11-08	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024109.1	USA	2022-11-08	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638695.1	USA	2022-11-08	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638698.1	USA	2022-11-08	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522472.1	USA	2022-11-08	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522474.1	USA	2022-11-08	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR975316.1	USA	2022-11-09	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR872640.1	USA	2022-11-09	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522475.1	USA	2022-11-09	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915783.1	USA	2022-11-10	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR522477.1	USA	2022-11-10	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915759.1	USA	2022-11-10	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915740.1	USA	2022-11-10	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522514.1	USA	2022-11-10	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522476.1	USA	2022-11-10	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638737.1	USA	2022-11-11	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PQ638696.1	USA	2022-11-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR883016.1	USA	2022-11-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638700.1	USA	2022-11-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638689.1	USA	2022-11-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638691.1	USA	2022-11-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638694.1	USA	2022-11-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638699.1	USA	2022-11-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638687.1	USA	2022-11-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638688.1	USA	2022-11-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638690.1	USA	2022-11-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638693.1	USA	2022-11-11	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638677.1	USA	2022-11-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882970.1	USA	2022-11-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638676.1	USA	2022-11-12	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915778.1	USA	2022-11-13	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR915786.1	USA	2022-11-13	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR522544.1	USA	2022-11-13	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR915807.1	USA	2022-11-13	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR522515.1	USA	2022-11-13	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882997.1	USA	2022-11-13	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024124.1	USA	2022-11-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024113.1	USA	2022-11-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024145.1	USA	2022-11-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882980.1	USA	2022-11-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024143.1	USA	2022-11-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024134.1	USA	2022-11-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024141.1	USA	2022-11-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024157.1	USA	2022-11-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024154.1	USA	2022-11-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OQ024138.1	USA	2022-11-14	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915770.1	USA	2022-11-15	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638741.1	USA	2022-11-16	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PQ638705.1	USA	2022-11-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638706.1	USA	2022-11-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638704.1	USA	2022-11-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638707.1	USA	2022-11-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638708.1	USA	2022-11-16	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522539.1	USA	2022-11-17	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR882975.1	USA	2022-11-17	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522540.1	USA	2022-11-20	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR882977.1	USA	2022-11-20	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638670.1	USA	2022-11-22	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR883021.1	USA	2022-11-22	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638666.1	USA	2022-11-22	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP903825.1	USA	2022-11-22	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP681253.1	USA	2022-11-22	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638662.1	USA	2022-11-22	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915768.1	USA	2022-11-22	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915764.1	USA	2022-11-22	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638661.1	USA	2022-11-22	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638669.1	USA	2022-11-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP681281.1	USA	2022-11-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP681254.1	USA	2022-11-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882979.1	USA	2022-11-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638674.1	USA	2022-11-23	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638734.1	USA	2022-11-24	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PQ638735.1	USA	2022-11-24	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PQ638672.1	USA	2022-11-24	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638663.1	USA	2022-11-24	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638664.1	USA	2022-11-24	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638665.1	USA	2022-11-24	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638671.1	USA	2022-11-24	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638667.1	USA	2022-11-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638668.1	USA	2022-11-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PQ638673.1	USA	2022-11-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882998.1	USA	2022-11-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
PP178652.1	USA	2022-11-25	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882974.1	USA	2022-11-26	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522537.1	USA	2022-11-27	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR522538.1	USA	2022-11-27	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PP681282.1	USA	2022-11-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR975301.1	USA	2022-11-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR883015.1	USA	2022-11-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882984.1	USA	2022-11-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915766.1	USA	2022-11-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522490.1	USA	2022-11-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR883007.1	USA	2022-11-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882987.1	USA	2022-11-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882993.1	USA	2022-11-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915771.1	USA	2022-11-27	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522536.1	USA	2022-11-28	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
OR522487.1	USA	2022-11-28	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915750.1	USA	2022-11-28	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR915830.1	USA	2022-11-29	RSVB	2022-2023	2022-2023	RSVB->RSVA	evasion
PP681244.1	USA	2022-11-29	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR522488.1	USA	2022-11-29	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
OR882978.1	USA	2022-11-29	RSVA	2022-2023	2022-2023	RSVB->RSVA	replication
