Accession,Submitters,Geo_Location,Country
PP973753,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973754,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973755,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973756,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973757,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973758,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973759,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973760,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973761,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973762,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973763,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973764,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973765,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973766,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973767,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973768,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973769,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973770,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973771,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973772,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973773,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973774,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973775,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973776,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973777,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973778,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973779,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP973780,"Kunerth,H.D., Namugenyi,S., Plumb,M., Bohnker,L., Evans,D., Wang,X.",USA: Minnesota,USA
PP957743,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957744,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957745,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957746,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957747,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957748,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957749,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957750,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957751,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957752,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957753,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957754,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957755,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957756,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957757,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957758,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957759,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957760,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957761,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957762,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957763,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957764,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957765,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957766,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957767,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957768,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957769,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957770,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957771,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957772,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957773,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957774,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957775,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957776,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957777,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957778,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957779,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP957780,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP959040,"Roychoudhury,P., Xie,X., Sereewit,J., Ellis,S., Greninger,A.",USA: Washington,USA
PP959043,"Roychoudhury,P., Xie,X., Sereewit,J., Ellis,S., Greninger,A.",USA: Washington,USA
PP959045,"Roychoudhury,P., Xie,X., Sereewit,J., Ellis,S., Greninger,A.",USA: Washington,USA
PP959047,"Roychoudhury,P., Xie,X., Sereewit,J., Ellis,S., Greninger,A.",USA: Washington,USA
PP959049,"Roychoudhury,P., Xie,X., Sereewit,J., Ellis,S., Greninger,A.",USA: Washington,USA
PP934449,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934450,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934451,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934452,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934453,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934454,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934455,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934456,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934457,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934458,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934459,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934460,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934461,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934462,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934463,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934464,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934465,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934466,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934467,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934468,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934469,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934470,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934471,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934472,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934473,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP934474,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP922776,"Mendoza,P., Ortiz-Alvarez,L.",Spain,Spain
PP910752,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910753,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910754,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910755,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910756,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910757,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910758,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910759,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910760,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910761,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910762,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910763,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910764,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910765,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910766,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910767,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910768,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910769,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910770,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910771,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910772,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910773,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910774,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910775,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910776,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910777,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910778,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910779,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910780,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910781,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910782,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910783,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP910784,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnker,L., Wang,X.",USA: Minnesota,USA
PP871355,"Avadhanula,V., Sahni,L., Surathu,A., Cregeen,S.J., Doddapaneni,H., Metcalf,G.A., Tannis,A., Moline,H., Boom,J., Piedra,P.",USA: Texas,USA
PP882659,"Avadhanula,V., Sahni,L., Surathu,A., Javornik Cregeen,S., Doddapaneni,H., Metcalf,G.A., Tannis,A., Moline,H., Boom,J., Piedra,P.",USA: Texas,USA
PP882664,"Avadhanula,V., Sahni,L., Surathu,A., Javornik Cregeen,S., Doddapaneni,H., Metcalf,G.A., Tannis,A., Moline,H., Boom,J., Piedra,P.",USA: Texas,USA
PP882665,"Avadhanula,V., Sahni,L., Surathu,A., Javornik Cregeen,S., Doddapaneni,H., Metcalf,G.A., Tannis,A., Moline,H., Boom,J., Piedra,P.",USA: Texas,USA
PP882666,"Avadhanula,V., Sahni,L., Surathu,A., Javornik Cregeen,S., Doddapaneni,H., Metcalf,G.A., Tannis,A., Moline,H., Boom,J., Piedra,P.",USA: Texas,USA
PP882667,"Avadhanula,V., Sahni,L., Surathu,A., Javornik Cregeen,S., Doddapaneni,H., Metcalf,G.A., Tannis,A., Moline,H., Boom,J., Piedra,P.",USA: Texas,USA
PP882669,"Avadhanula,V., Sahni,L., Surathu,A., Javornik Cregeen,S., Doddapaneni,H., Metcalf,G.A., Tannis,A., Moline,H., Boom,J., Piedra,P.",USA: Texas,USA
PP882670,"Avadhanula,V., Sahni,L., Surathu,A., Javornik Cregeen,S., Doddapaneni,H., Metcalf,G.A., Tannis,A., Moline,H., Boom,J., Piedra,P.",USA: Texas,USA
PP882672,"Avadhanula,V., Sahni,L., Surathu,A., Javornik Cregeen,S., Doddapaneni,H., Metcalf,G.A., Tannis,A., Moline,H., Boom,J., Piedra,P.",USA: Texas,USA
PP882676,"Avadhanula,V., Sahni,L., Surathu,A., Javornik Cregeen,S., Doddapaneni,H., Metcalf,G.A., Tannis,A., Moline,H., Boom,J., Piedra,P.",USA: Texas,USA
PP882678,"Avadhanula,V., Sahni,L., Surathu,A., Javornik Cregeen,S., Doddapaneni,H., Metcalf,G.A., Tannis,A., Moline,H., Boom,J., Piedra,P.",USA: Texas,USA
PP903805,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903806,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903807,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903808,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903809,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903810,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903811,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903812,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903813,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903814,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903815,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903816,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903817,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903818,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903819,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903820,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903821,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903822,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903823,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903824,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903825,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903826,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903827,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903828,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903829,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903830,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903831,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903832,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903833,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903834,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903835,"Lauring,A.S., Papalambros,L.K.",USA,USA
PP903836,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903837,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903838,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903839,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903840,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903841,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903842,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903843,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903844,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903845,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903846,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903847,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903848,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903849,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903850,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903851,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903852,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903853,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903854,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903855,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903856,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP903857,"Khasawneh,A.I., Himsawi,N., Sammour,A., Abu Safieh,H., Burayzat,S., Al Shboul,S., Saleh,T.",Jordan,Jordan
PP845216,"Wang,F., Zhao,L., Jiang,M., Zhou,X.",China,China
PP845217,"Wang,F., Zhao,L.",China,China
PP847358,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847359,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847360,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847361,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847362,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847363,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847364,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847365,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847366,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847367,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847368,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847369,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847370,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847371,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847372,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847373,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847374,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847375,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847376,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847377,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847378,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847379,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847380,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847381,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847382,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847383,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847384,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847385,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847386,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
PP847387,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Wang,X.",USA: Minnesota,USA
