"name"	"date"	"continent"	"country"	"region"	"agestr"	"specimen"	"age"	"agecat"
"hRSV/B/Australia/VIC-MMC016/2023"	2023-06-10	"Oceania"	"Australia"	"Victoria"	"66 years 2 months 23 days"	""	66	"Geriatrics"
"hRSV/B/Australia/VIC-MMC017/2023"	2023-05-10	"Oceania"	"Australia"	"Victoria"	"64 years 7 months 4 days"	""	64	"Adults"
"hRSV/B/Australia/VIC-MMC019/2023"	2023-06-12	"Oceania"	"Australia"	"Victoria"	"88 years 6 months 19 days"	""	88	"Geriatrics"
"hRSV/B/Australia/VIC-MMC037/2023"	2023-07-09	"Oceania"	"Australia"	"Victoria"	"0 years 0 months 0 days"	""	0	"Infants"
"hRSV/A/Australia/VIC-MMC042/2023"	2023-06-04	"Oceania"	"Australia"	"Victoria"	"66 years 1 months 24 days"	""	66	"Geriatrics"
"hRSV/A/Australia/NT-RDH0040/2023"	2023-04-14	"Oceania"	"Australia"	"Northern Territory"	"1 years 9 months 28 days"	""	1	"Preschool"
"hRSV/A/Australia/NT-RDH0032/2023"	2023-04-03	"Oceania"	"Australia"	"Northern Territory"	"3 years 5 months 29 days"	""	3	"Preschool"
"hRSV/A/Australia/NT-RDH0030/2023"	2023-04-01	"Oceania"	"Australia"	"Northern Territory"	"1 years 3 months 21 days"	""	1	"Preschool"
"hRSV/A/Australia/VIC-RCH0038/2023"	2023-04-23	"Oceania"	"Australia"	"Victoria"	"0 years 0 months 11 days"	"Nasopharyngeal & Oropharyngeal Swab"	0	"Infants"
"hRSV/A/Australia/VIC-RCH0060/2023"	2023-05-14	"Oceania"	"Australia"	"Victoria"	"1 years 2 months 5 days"	"Nasopharyngeal Swab"	1	"Preschool"
"hRSV/A/Australia/NT-RDH0082/2023"	2023-06-09	"Oceania"	"Australia"	"Northern Territory"	"3 years 0 months 22 days"	""	3	"Preschool"
"hRSV/A/Australia/NT-RDH0083/2023"	2023-06-29	"Oceania"	"Australia"	"Northern Territory"	"1 years 9 months 8 days"	""	1	"Preschool"
"hRSV/A/Australia/VIC-MMC048/2023"	2023-07-08	"Oceania"	"Australia"	"Victoria"	"70 years 3 months 15 days"	""	70	"Geriatrics"
"hRSV/B/Australia/NT-RDH0052/2023"	2023-05-16	"Oceania"	"Australia"	"Northern Territory"	"1 years 5 months 29 days"	""	1	"Preschool"
"hRSV/B/Australia/NT-RDH0046/2023"	2023-04-29	"Oceania"	"Australia"	"Northern Territory"	"87 years 10 months 28 days"	""	87	"Geriatrics"
"hRSV/B/Australia/VIC-RCH0018/2023"	2023-04-02	"Oceania"	"Australia"	"Victoria"	"0 years 6 months 29 days"	"Nasopharyngeal & Oropharyngeal Swab"	0	"Infants"
"hRSV/B/Australia/VIC-RCH0019/2023"	2023-04-01	"Oceania"	"Australia"	"Victoria"	"0 years 1 months 0 days"	"Nasopharyngeal & Oropharyngeal Swab"	0	"Infants"
"hRSV/B/Australia/VIC-RCH0036/2023"	2023-04-22	"Oceania"	"Australia"	"Victoria"	"2 years 4 months 17 days"	"Nasopharyngeal & Oropharyngeal Swab"	2	"Preschool"
"hRSV/B/Australia/VIC-MMC035/2023"	2023-06-11	"Oceania"	"Australia"	"Victoria"	"61 years 1 months 27 days"	""	61	"Adults"
"hRSV/B/Australia/VIC-MMC009/2023"	2023-05-05	"Oceania"	"Australia"	"Victoria"	"67 years 2 months 31 days"	""	67	"Geriatrics"
"hRSV/B/Australia/VIC-MMC015/2023"	2023-05-09	"Oceania"	"Australia"	"Victoria"	"62 years 11 months 9 days"	""	62	"Adults"
"hRSV/B/Australia/VIC-MMC020/2023"	2023-06-12	"Oceania"	"Australia"	"Victoria"	"71 years 1 months 22 days"	""	71	"Geriatrics"
"hRSV/B/Australia/NT-RDH0065/2023"	2023-06-02	"Oceania"	"Australia"	"Northern Territory"	"1 years 1 months 19 days"	""	1	"Preschool"
"hRSV/B/Australia/VIC-MMC021/2023"	2023-05-12	"Oceania"	"Australia"	"Victoria"	"77 years 10 months 20 days"	""	77	"Geriatrics"
"hRSV/B/Australia/NT-RDH0063/2023"	2023-05-28	"Oceania"	"Australia"	"Northern Territory"	"56 years 9 months 17 days"	""	56	"Adults"
"hRSV/B/Australia/NT-RDH0064/2023"	2023-06-01	"Oceania"	"Australia"	"Northern Territory"	"56 years 9 months 21 days"	""	56	"Adults"
"hRSV/B/Australia/NT-RDH0068/2023"	2023-06-13	"Oceania"	"Australia"	"Northern Territory"	"27 years 8 months 25 days"	""	27	"Adults"
"hRSV/B/Australia/NT-RDH0075/2023"	2023-06-22	"Oceania"	"Australia"	"Northern Territory"	"65 years 5 months 21 days"	""	65	"Geriatrics"
"hRSV/B/Australia/VIC-MMC002/2023"	2023-06-01	"Oceania"	"Australia"	"Victoria"	"88 years 7 months 15 days"	""	88	"Geriatrics"
"hRSV/B/Australia/VIC-MMC007/2023"	2023-06-03	"Oceania"	"Australia"	"Victoria"	"84 years 2 months 16 days"	""	84	"Geriatrics"
"hRSV/B/Australia/NT-RDH0061/2023"	2023-05-27	"Oceania"	"Australia"	"Northern Territory"	"64 years 8 months 30 days"	""	64	"Adults"
"hRSV/B/Australia/NT-RDH0079/2023"	2023-07-03	"Oceania"	"Australia"	"Northern Territory"	"4 years 4 months 6 days"	""	4	"Preschool"
"hRSV/B/Australia/NT-RDH0060/2023"	2023-05-24	"Oceania"	"Australia"	"Northern Territory"	"0 years 8 months 29 days"	""	0	"Infants"
"hRSV/B/Australia/NT-RDH0035/2023"	2023-04-13	"Oceania"	"Australia"	"Northern Territory"	"79 years 0 months 1 days"	""	79	"Geriatrics"
"hRSV/B/Australia/NT-RDH0044/2023"	2023-04-22	"Oceania"	"Australia"	"Northern Territory"	"68 years 3 months 24 days"	""	68	"Geriatrics"
"hRSV/B/Australia/VIC-MMC029/2023"	2023-05-15	"Oceania"	"Australia"	"Victoria"	"66 years 10 months 29 days"	""	66	"Geriatrics"
"hRSV/B/Australia/VIC-MMC006/2023"	2023-06-02	"Oceania"	"Australia"	"Victoria"	"71 years 4 months 26 days"	""	71	"Geriatrics"
"hRSV/B/Australia/VIC-MMC033/2023"	2023-06-18	"Oceania"	"Australia"	"Victoria"	"70 years 3 months 30 days"	""	70	"Geriatrics"
"hRSV/B/Australia/VIC-MMC028/2023"	2023-05-15	"Oceania"	"Australia"	"Victoria"	"81 years 7 months 16 days"	""	81	"Geriatrics"
"hRSV/B/Australia/NT-RDH0039/2023"	2023-04-11	"Oceania"	"Australia"	"Northern Territory"	"1 years 2 months 16 days"	""	1	"Preschool"
"hRSV/B/Australia/NT-RDH0031/2023"	2023-04-04	"Oceania"	"Australia"	"Northern Territory"	"1 years 2 months 10 days"	""	1	"Preschool"
"hRSV/B/Australia/NT-RDH0034/2023"	2023-04-10	"Oceania"	"Australia"	"Northern Territory"	"2 years 1 months 30 days"	""	2	"Preschool"
"hRSV/B/Australia/NT-RDH0042/2023"	2023-04-20	"Oceania"	"Australia"	"Northern Territory"	"0 years 9 months 9 days"	""	0	"Infants"
"hRSV/B/Australia/NT-RDH0043/2023"	2023-04-23	"Oceania"	"Australia"	"Northern Territory"	"0 years 10 months 21 days"	""	0	"Infants"
"hRSV/B/Australia/NT-RDH0037/2023"	2023-04-12	"Oceania"	"Australia"	"Northern Territory"	"0 years 6 months 13 days"	""	0	"Infants"
"hRSV/B/Australia/NT-RDH0080/2023"	2023-07-08	"Oceania"	"Australia"	"Northern Territory"	"26 years 7 months 11 days"	""	26	"Adults"
"hRSV/B/Australia/NT-RDH0056/2023"	2023-05-24	"Oceania"	"Australia"	"Northern Territory"	"73 years 9 months 7 days"	""	73	"Geriatrics"
"hRSV/B/Australia/NT-RDH0036/2023"	2023-04-14	"Oceania"	"Australia"	"Northern Territory"	"52 years 2 months 27 days"	""	52	"Adults"
"hRSV/B/Australia/NT-RDH0098/2023"	2023-06-11	"Oceania"	"Australia"	"Northern Territory"	"0 years 3 months 30 days"	""	0	"Infants"
"hRSV/B/Australia/VIC-MMC032/2023"	2023-04-20	"Oceania"	"Australia"	"Victoria"	"72 years 5 months 19 days"	""	72	"Geriatrics"
"hRSV/B/Australia/NT-RDH0057/2023"	2023-05-26	"Oceania"	"Australia"	"Northern Territory"	"1 years 1 months 3 days"	""	1	"Preschool"
"hRSV/B/Australia/NT-RDH0072/2023"	2023-06-17	"Oceania"	"Australia"	"Northern Territory"	"59 years 9 months 29 days"	""	59	"Adults"
"hRSV/B/Australia/NT-RDH0084/2023"	2023-07-07	"Oceania"	"Australia"	"Northern Territory"	"52 years 5 months 10 days"	""	52	"Adults"
"hRSV/B/Australia/VIC-MMC001/2023"	2023-07-01	"Oceania"	"Australia"	"Victoria"	"77 years 11 months 7 days"	""	77	"Geriatrics"
"hRSV/B/Australia/NT-RDH0053/2023"	2023-05-17	"Oceania"	"Australia"	"Northern Territory"	"0 years 4 months 23 days"	""	0	"Infants"
"hRSV/B/Australia/NT-RDH0076/2023"	2023-06-23	"Oceania"	"Australia"	"Northern Territory"	"3 years 1 months 11 days"	""	3	"Preschool"
"hRSV/B/Australia/VIC-MMC012/2023"	2023-06-09	"Oceania"	"Australia"	"Victoria"	"79 years 6 months 22 days"	""	79	"Geriatrics"
"hRSV/B/Australia/VIC-MMC013/2023"	2023-06-09	"Oceania"	"Australia"	"Victoria"	"78 years 3 months 28 days"	""	78	"Geriatrics"
"hRSV/B/Australia/VIC-MMC034/2023"	2023-06-18	"Oceania"	"Australia"	"Victoria"	"71 years 4 months 17 days"	""	71	"Geriatrics"
"hRSV/B/Australia/NT-RDH0070/2023"	2023-06-19	"Oceania"	"Australia"	"Northern Territory"	"2 years 0 months 27 days"	""	2	"Preschool"
"hRSV/B/Australia/NT-RDH0038/2023"	2023-04-11	"Oceania"	"Australia"	"Northern Territory"	"0 years 11 months 29 days"	""	0	"Infants"
"hRSV/B/Australia/VIC-RCH0037/2023"	2023-04-23	"Oceania"	"Australia"	"Victoria"	"1 years 6 months 14 days"	"Nasopharyngeal & Oropharyngeal Swab"	1	"Preschool"
"hRSV/B/Australia/VIC-RCH0046/2023"	2023-05-01	"Oceania"	"Australia"	"Victoria"	"0 years 9 months 13 days"	"Nasopharyngeal & Oropharyngeal Swab"	0	"Infants"
"hRSV/B/Australia/VIC-RCH0054/2023"	2023-05-08	"Oceania"	"Australia"	"Victoria"	"0 years 1 months 22 days"	"Nasopharyngeal & Oropharyngeal Swab"	0	"Infants"
"hRSV/B/Australia/VIC-RCH0087/2023"	2023-05-22	"Oceania"	"Australia"	"Victoria"	"2 years 0 months 28 days"	"Nasopharyngeal & Oropharyngeal Swab"	2	"Preschool"
"hRSV/B/Australia/VIC-RCH0053/2023"	2023-05-05	"Oceania"	"Australia"	"Victoria"	"1 years 11 months 18 days"	"Nasopharyngeal & Oropharyngeal Swab"	1	"Preschool"
"hRSV/B/Australia/VIC-RCH0085/2023"	2023-05-20	"Oceania"	"Australia"	"Victoria"	"1 years 5 months 31 days"	"Nasopharyngeal & Oropharyngeal Swab"	1	"Preschool"
"hRSV/B/Australia/VIC-RCH0051/2023"	2023-04-30	"Oceania"	"Australia"	"Victoria"	"2 years 0 months 23 days"	"Nasopharyngeal & Oropharyngeal Swab"	2	"Preschool"
"hRSV/B/Australia/VIC-RCH0059/2023"	2023-05-08	"Oceania"	"Australia"	"Victoria"	"1 years 1 months 7 days"	"Nasopharyngeal & Oropharyngeal Swab"	1	"Preschool"
"hRSV/B/Australia/VIC-RCH0022/2023"	2023-04-08	"Oceania"	"Australia"	"Victoria"	"1 years 3 months 29 days"	"Nasopharyngeal & Oropharyngeal Swab"	1	"Preschool"
"hRSV/B/Australia/VIC-RCH0084/2023"	2023-05-20	"Oceania"	"Australia"	"Victoria"	"3 years 4 months 19 days"	"Nasopharyngeal & Oropharyngeal Swab"	3	"Preschool"
"hRSV/B/Australia/VIC-RCH0076/2023"	2023-05-21	"Oceania"	"Australia"	"Victoria"	"0 years 2 months 4 days"	"Nasopharyngeal & Oropharyngeal Swab"	0	"Infants"
"hRSV/B/Australia/VIC-RCH0024/2023"	2023-04-09	"Oceania"	"Australia"	"Victoria"	"0 years 10 months 8 days"	"Nasopharyngeal & Oropharyngeal Swab"	0	"Infants"
"hRSV/B/Australia/VIC-RCH0083/2023"	2023-05-20	"Oceania"	"Australia"	"Victoria"	"3 years 7 months 10 days"	"Nasopharyngeal & Oropharyngeal Swab"	3	"Preschool"
"hRSV/B/Australia/VIC-RCH0045/2023"	2023-04-30	"Oceania"	"Australia"	"Victoria"	"1 years 2 months 9 days"	"Nasopharyngeal & Oropharyngeal Swab"	1	"Preschool"
"hRSV/B/Australia/VIC-RCH0088/2023"	2023-05-21	"Oceania"	"Australia"	"Victoria"	"0 years 0 months 29 days"	"Nasopharyngeal & Oropharyngeal Swab"	0	"Infants"
"hRSV/B/Australia/VIC-RCH0078/2023"	2023-05-21	"Oceania"	"Australia"	"Victoria"	"0 years 2 months 5 days"	"Nasopharyngeal & Oropharyngeal Swab"	0	"Infants"
"hRSV/B/Australia/VIC-RCH0089/2023"	2023-05-21	"Oceania"	"Australia"	"Victoria"	"0 years 7 months 4 days"	"Nasopharyngeal & Oropharyngeal Swab"	0	"Infants"
"hRSV/B/Australia/VIC-RCH0073/2023"	2023-05-21	"Oceania"	"Australia"	"Victoria"	"1 years 5 months 25 days"	"Nasopharyngeal & Oropharyngeal Swab"	1	"Preschool"
"hRSV/B/Australia/VIC-RCH0034/2023"	2023-04-22	"Oceania"	"Australia"	"Victoria"	"0 years 0 months 25 days"	"Nasopharyngeal & Oropharyngeal Swab"	0	"Infants"
"hRSV/B/Australia/VIC-RCH0091/2023"	2023-05-20	"Oceania"	"Australia"	"Victoria"	"1 years 0 months 22 days"	"Nasopharyngeal & Oropharyngeal Swab"	1	"Preschool"
"hRSV/B/Australia/VIC-RCH0063/2023"	2023-05-15	"Oceania"	"Australia"	"Victoria"	"1 years 11 months 10 days"	"Nasopharyngeal Swab"	1	"Preschool"
"hRSV/B/Australia/VIC-RCH0064/2023"	2023-05-13	"Oceania"	"Australia"	"Victoria"	"1 years 2 months 5 days"	"Nasopharyngeal Swab"	1	"Preschool"
"hRSV/B/Australia/VIC-RCH0071/2023"	2023-05-15	"Oceania"	"Australia"	"Victoria"	"2 years 2 months 22 days"	"Nasopharyngeal Swab"	2	"Preschool"
"hRSV/B/Australia/VIC-RCH0067/2023"	2023-05-14	"Oceania"	"Australia"	"Victoria"	"1 years 4 months 14 days"	"Nasopharyngeal Swab"	1	"Preschool"
"hRSV/B/Australia/VIC-RCH0061/2023"	2023-05-14	"Oceania"	"Australia"	"Victoria"	"1 years 7 months 17 days"	"Nasopharyngeal Swab"	1	"Preschool"
"hRSV/B/Australia/VIC-RCH0065/2023"	2023-05-13	"Oceania"	"Australia"	"Victoria"	"0 years 4 months 22 days"	"Nasopharyngeal Swab"	0	"Infants"
"hRSV/B/Australia/VIC-RCH0062/2023"	2023-05-14	"Oceania"	"Australia"	"Victoria"	"0 years 2 months 4 days"	"Nasopharyngeal Swab"	0	"Infants"
"hRSV/B/Australia/VIC-RCH0069/2023"	2023-05-15	"Oceania"	"Australia"	"Victoria"	"0 years 1 months 9 days"	"Nasopharyngeal Swab"	0	"Infants"
"hRSV/A/Australia/VIC-RCH0048/2023"	2023-04-30	"Oceania"	"Australia"	"Victoria"	"0 years 9 months 12 days"	"Nasopharyngeal and Oro-pharyngeal swab"	0	"Infants"
"hRSV/B/Australia/VIC-RCH0052/2023"	2023-05-05	"Oceania"	"Australia"	"Victoria"	"31 years 1 months 16 days"	"Nasopharyngeal and Oro-pharyngeal swab"	31	"Adults"
"hRSV/B/Australia/VIC-RCH0074/2023"	2023-05-21	"Oceania"	"Australia"	"Victoria"	"3 years 6 months 11 days"	"Nasopharyngeal and Oro-pharyngeal swab"	3	"Preschool"
"hRSV/B/Australia/VIC-RCH0075/2023"	2023-05-22	"Oceania"	"Australia"	"Victoria"	"0 years 11 months 28 days"	"Nasopharyngeal and Oro-pharyngeal swab"	0	"Infants"
"hRSV/B/Australia/NT-RDH0085/2023"	2023-07-13	"Oceania"	"Australia"	"Northern Territory"	"2 years 11months 14 days"	""	2	"Preschool"
"hRSV/A/Australia/NT-RDH0109/2023"	2023-08-15	"Oceania"	"Australia"	"Northern Territory"	"2 years 6 months 6 days"	""	2	"Preschool"
"hRSV/B/Australia/WA-PWL-KI0003/2022"	2022-09-08	"Oceania"	"Australia"	"Western Australia"	"7 years 10 months 15 days"	""	7	"Children"
"hRSV/A/Australia/WA-PWL-KI0004/2022"	2022-10-17	"Oceania"	"Australia"	"Western Australia"	"42 years 4 months 21 days"	""	42	"Adults"
"hRSV/B/Australia/WA-PWL-KI0006/2022"	2022-09-12	"Oceania"	"Australia"	"Western Australia"	"48 years 7 months 12 days"	""	48	"Adults"
"hRSV/B/Australia/NT-RDH-KI0733/2022"	2022-08-02	"Oceania"	"Australia"	"Victoria"	"17 years 8 months 15 days"	""	17	"Children"
"hRSV/A/Australia/VIC-MMC005/2022"	2022-10-28	"Oceania"	"Australia"	"Victoria"	"66 years 0 months 20 days"	""	66	"Geriatrics"
"hRSV/B/Australia/VIC-MMC008/2022"	2022-11-05	"Oceania"	"Australia"	"Victoria"	"62 years 7 months 29 days"	""	62	"Adults"
"hRSV/B/Australia/VIC-MMC009/2022"	2022-11-05	"Oceania"	"Australia"	"Victoria"	"62 years 7 months 29 days"	""	62	"Adults"
"hRSV/B/Australia/VIC-MMC010/2022"	2022-10-19	"Oceania"	"Australia"	"Victoria"	"77 years 2 months 2 days"	""	77	"Geriatrics"
"hRSV/B/Australia/VIC-MMC018/2022"	2022-11-01	"Oceania"	"Australia"	"Victoria"	"60 years 4 months 23 days"	""	60	"Adults"
"hRSV/A/Australia/VIC-MMC029/2022"	2022-10-19	"Oceania"	"Australia"	"Victoria"	"74 years 5 months 2 days"	""	74	"Geriatrics"
"hRSV/A/Australia/VIC-MMC040/2022"	2022-10-24	"Oceania"	"Australia"	"Victoria"	"72 years 11 months 21 days"	""	72	"Geriatrics"
"hRSV/B/Australia/VIC-MMC057/2022"	2022-10-20	"Oceania"	"Australia"	"Victoria"	"80 years 1 months 18 days"	""	80	"Geriatrics"
"hRSV/B/Australia/VIC-MMC070/2022"	2022-11-15	"Oceania"	"Australia"	"Victoria"	"60 years 9 months 18 days"	""	60	"Adults"
"hRSV/B/Australia/VIC-MMC074/2022"	2022-11-17	"Oceania"	"Australia"	"Victoria"	"76 years 9 months 27 days"	""	76	"Geriatrics"
"hRSV/B/Australia/VIC-MMC078/2022"	2022-11-25	"Oceania"	"Australia"	"Victoria"	"65 years 5 months 13 days"	""	65	"Geriatrics"
"hRSV/B/Australia/VIC-MMC089/2022"	2022-11-25	"Oceania"	"Australia"	"Victoria"	"65 years 5 months 13 days"	""	65	"Geriatrics"
"hRSV/B/Australia/VIC-MMC090/2022"	2022-12-06	"Oceania"	"Australia"	"Victoria"	"61 years 3 months 6 days"	""	61	"Adults"
"hRSV/A/Australia/VIC-MMC018/2021"	2021-01-03	"Oceania"	"Australia"	"Victoria"	"unknown"	""	NA	NA
"hRSV/A/Australia/VIC-MMC036/2021"	2021-01-04	"Oceania"	"Australia"	"Victoria"	"unknown"	""	NA	NA
"hRSV/A/Australia/VIC-MMC032/2021"	2021-01-05	"Oceania"	"Australia"	"Victoria"	"unknown"	""	NA	NA
"hRSV/B/Australia/VIC-MMC034/2021"	2021-01-05	"Oceania"	"Australia"	"Victoria"	"unknown"	""	NA	NA
"hRSV/B/Australia/VIC-MMC037/2021"	2021-01-05	"Oceania"	"Australia"	"Victoria"	"unknown"	""	NA	NA
"hRSV/A/Australia/VIC-MMC041/2021"	2021-01-06	"Oceania"	"Australia"	"Victoria"	"unknown"	""	NA	NA
"hRSV/A/Australia/VIC-MMC067/2021"	2021-01-12	"Oceania"	"Australia"	"Victoria"	"unknown"	""	NA	NA
"hRSV/A/Australia/VIC-MMC070/2021"	2021-01-13	"Oceania"	"Australia"	"Victoria"	"unknown"	""	NA	NA
"hRSV/B/Australia/VIC-MMC077/2021"	2021-01-14	"Oceania"	"Australia"	"Victoria"	"unknown"	""	NA	NA
"hRSV/B/Australia/QLD-PEH-KI0003/2022"	2022-09-18	"Oceania"	"Australia"	"Queenland"	"17 years 4 months 8 days"	""	17	"Children"
"hRSV/B/Australia/QLD-PEH-KI0004/2022"	2022-09-19	"Oceania"	"Australia"	"Queenland"	"1 years 11 months 22 days"	""	1	"Preschool"
"hRSV/B/Australia/QLD-PEH-KI0006/2022"	2022-09-22	"Oceania"	"Australia"	"Queenland"	"0 years 11 months 6 days"	""	0	"Infants"
"hRSV/A/Australia/QLD-PEH-KI0008/2022"	2022-09-30	"Oceania"	"Australia"	"Queenland"	"19 years 9 months 29 days"	""	19	"Adults"
"hRSV/B/Australia/VIC-UOMKL0003/2023"	2023-05-26	"Oceania"	"Australia"	"Victoria"	"unknown"	""	NA	NA
"hRSV/A/Australia/NT-RDH0109_Iso/2023"	2023-08-15	"Oceania"	"Australia"	"Northern Territory"	"2 years 6 months 6 days"	""	2	"Preschool"
"hRSV/A/Australia/NT-RDH0180_Iso/2022"	2022-08-10	"Oceania"	"Australia"	"Northern Territory"	"7 years 3 months 28 days"	"Nasopharyngeal swab"	7	"Children"
"hRSV/A/Australia/NT-RDH0835_Iso/2022"	2022-10-27	"Oceania"	"Australia"	"Northern Territory"	"0 years 8 months 26 days"	""	0	"Infants"
"hRSV/B/Australia/NT-RDH0085_Os/2023"	2023-07-13	"Oceania"	"Australia"	"Northern Territory"	"2 years 11 months 14 days"	""	2	"Preschool"
"hRSV/B/Australia/NT-RDH0763_Iso/2022"	2022-11-13	"Oceania"	"Australia"	"Northern Territory"	"0 years 2 months 16 days"	""	0	"Infants"
"hRSV/B/Australia/NT-RDH0001/2023"	2023-01-03	"Oceania"	"Australia"	"Northern Territory"	"42 years 1 months 4 days"	""	42	"Adults"
"hRSV/B/Australia/NT-RDH0003/2023"	2023-01-23	"Oceania"	"Australia"	"Northern Territory"	"38 years 7 months 15 days"	""	38	"Adults"
"hRSV/A/Australia/NT-RDH0004/2023"	2023-01-12	"Oceania"	"Australia"	"Northern Territory"	"1 months 21 days"	""	0.083	"Infants"
"hRSV/A/Australia/NT-RDH0005/2023"	2023-01-26	"Oceania"	"Australia"	"Northern Territory"	"3 years 7 months 12 days"	""	3	"Preschool"
"hRSV/A/Australia/NT-RDH0008/2023"	2023-01-30	"Oceania"	"Australia"	"Northern Territory"	"29 years 5 months 18 days"	""	29	"Adults"
"hRSV/B/Australia/VIC-RCH0001/2023"	2023-01-01	"Oceania"	"Australia"	"Victoria"	"1 months 5 days"	"Nasopharyngeal and Oropharyngeal swab"	0.083	"Infants"
"hRSV/B/Australia/VIC-RCH0003/2023"	2023-01-21	"Oceania"	"Australia"	"Victoria"	"4 years 5 months 13 days"	"Nasopharyngeal and Oropharyngeal swab"	4	"Preschool"
"hRSV/B/Australia/VIC-RCH0004/2023"	2023-01-28	"Oceania"	"Australia"	"Victoria"	"6 months 4 days"	"Nasopharyngeal and Oropharyngeal swab"	0.5	"Infants"
"hRSV/A/Australia/VIC-RCH0005/2023"	2023-02-04	"Oceania"	"Australia"	"Victoria"	"9 months 15 days"	"Nasopharyngeal and Oropharyngeal swab"	0.75	"Infants"
"hRSV/A/Australia/VIC-RCH0006/2023"	2023-02-04	"Oceania"	"Australia"	"Victoria"	"2 years 2 days"	"Nasopharyngeal and Oropharyngeal swab"	2	"Preschool"
"hRSV/A/Australia/VIC-RCH0007/2023"	2023-02-13	"Oceania"	"Australia"	"Victoria"	"9 months 22 days"	"Nasopharyngeal swab"	0.75	"Infants"
"hRSV/B/Australia/NT-RDH0010/2023"	2023-01-10	"Oceania"	"Australia"	"Northern Territory"	"1 years 3 months 8 days"	""	1	"Preschool"
"hRSV/A/Australia/NT-RDH0012/2023"	2023-02-01	"Oceania"	"Australia"	"Northern Territory"	"2 years 11 months 18 days"	""	2	"Preschool"
"hRSV/A/Australia/NT-RDH0014/2023"	2023-02-12	"Oceania"	"Australia"	"Northern Territory"	"5 months 25 days"	""	0.417	"Infants"
"hRSV/B/Australia/NT-RDH0015/2023"	2023-02-15	"Oceania"	"Australia"	"Northern Territory"	"0 years 10 months 15 days"	""	0	"Infants"
"hRSV/B/Australia/NT-RDH0016/2023"	2023-03-06	"Oceania"	"Australia"	"Northern Territory"	"74 years 10 months 10 days"	"Nasopharyngeal swab"	74	"Geriatrics"
"hRSV/B/Australia/NT-RDH0018/2023"	2023-03-03	"Oceania"	"Australia"	"Northern Territory"	"2 years 8 months 21 days"	"Nasopharyngeal swab"	2	"Preschool"
"hRSV/A/Australia/NT-RDH0019/2023"	2023-03-03	"Oceania"	"Australia"	"Northern Territory"	"5 months 25 days"	"Nasopharyngeal swab"	0.417	"Infants"
"hRSV/B/Australia/NT-RDH0029/2023"	2023-03-31	"Oceania"	"Australia"	"Northern Territory"	"3 years 2 months 30 days"	""	3	"Preschool"
"hRSV/B/Australia/NT-RDH0025/2023"	2023-03-26	"Oceania"	"Australia"	"Northern Territory"	"1 years 4 months 28 days"	""	1	"Preschool"
"hRSV/B/Australia/NT-RDH0023/2023"	2023-03-23	"Oceania"	"Australia"	"Northern Territory"	"3 years 3 months 3 days"	""	3	"Preschool"
"hRSV/A/Australia/NT-RDH0020/2023"	2023-03-07	"Oceania"	"Australia"	"Northern Territory"	"6 months 7 days"	""	0.5	"Infants"
"hRSV/A/Australia/VIC-MMC038/2023"	2023-02-23	"Oceania"	"Australia"	"Victoria"	"88 years 2 months 7 days"	""	88	"Geriatrics"
"hRSV/A/Australia/NT-RDH0089/2023"	2023-07-29	"Oceania"	"Australia"	"Northern Territory"	"1 years 6 months 11 days"	""	1	"Preschool"
"hRSV/B/Australia/NT-RDH0090/2023"	2023-07-23	"Oceania"	"Australia"	"Northern Territory"	"2 months 23 days"	""	0.167	"Infants"
"hRSV/A/Australia/NT-RDH0091/2023"	2023-07-28	"Oceania"	"Australia"	"Northern Territory"	"1 years 7 months 28 days"	""	1	"Preschool"
"hRSV/B/Australia/NT-RDH0095/2023"	2023-07-30	"Oceania"	"Australia"	"Northern Territory"	"4 months 7 days"	""	0.333	"Infants"
"hRSV/B/Australia/NT-RDH0097/2023"	2023-07-29	"Oceania"	"Australia"	"Northern Territory"	"72 years 4 months 6 days"	""	72	"Geriatrics"
"hRSV/B/Australia/NT-RDH0103/2023"	2023-08-06	"Oceania"	"Australia"	"Northern Territory"	"10 months 24 days"	""	0.833	"Infants"
"hRSV/B/Australia/NT-RDH0106/2023"	2023-08-10	"Oceania"	"Australia"	"Northern Territory"	"5 months 32 days"	""	0.417	"Infants"
"hRSV/B/Australia/NT-RDH0107/2023"	2023-08-10	"Oceania"	"Australia"	"Northern Territory"	"75 years 1 months 29 days"	""	75	"Geriatrics"
"hRSV/B/Australia/NT-RDH0108/2023"	2023-08-12	"Oceania"	"Australia"	"Northern Territory"	"1 years 8 months 5 days"	""	1	"Preschool"
"hRSV/B/Australia/NT-RDH0110/2023"	2023-05-14	"Oceania"	"Australia"	"Northern Territory"	"48 years 4 months 14 days"	""	48	"Adults"
"hRSV/B/Australia/NT-RDH0113/2023"	2023-08-22	"Oceania"	"Australia"	"Northern Territory"	"72 years 6 months 18 days"	""	72	"Geriatrics"
"hRSV/A/Australia/NT-RDH0114/2023"	2023-08-22	"Oceania"	"Australia"	"Northern Territory"	"10 years 5 months 28 days"	""	10	"Children"
"hRSV/B/Australia/NT-RDH0116/2023"	2023-08-28	"Oceania"	"Australia"	"Northern Territory"	"2 months 14 days"	""	0.167	"Infants"
"hRSV/B/Australia/NT-RDH0117/2023"	2023-08-29	"Oceania"	"Australia"	"Northern Territory"	"1 years 4 months 22 days"	""	1	"Preschool"
