Yale-RSV-0062-1	RSVA	1	4194145	94943	94020	634	7447	8660	15225
Yale-RSV-0063-1	RSVA	1	2958447	1455091	1427606	10477	11019	12081	15225
Yale-RSV-0066-1	RSVA	1	5354999	2838935	2772366	20649	11715	12357	15225
Yale-RSV-0067-1	RSVA	1	2767705	1471051	1435720	10579	11796	12513	15225
Yale-RSV-0075-1	RSVA	1	3266211	2839857	2818358	24527	14660	14722	15225
Yale-RSV-0076-1	RSVA	1	1440723	1385151	1366848	11945	14856	14867	15225
Yale-RSV-0077-1	RSVA	1	3719759	204438	199454	1448	8775	10377	15225
Yale-RSV-0080-1	RSVA	1	8448709	4525203	4424482	32561	11201	12015	15225
Yale-RSV-0083-1	RSVA	1	4486643	1600315	1573158	11800	11271	12000	15225
Yale-RSV-0085-1	RSVA	1	6849048	6655575	6596878	57965	14557	14582	15225
Yale-RSV-0088-1	RSVA	1	326205	314407	313970	2556	2044	2372	15225
Yale-RSV-0095-1	RSVA	1	866165	803295	802342	6484	2066	2429	15225
Yale-RSV-0096-1	RSVA	1	1249635	1082521	1081090	8804	2422	2690	15225
Yale-RSV-0097-1	RSVA	1	3004782	2969673	2903486	25333	14572	15096	15225
Yale-RSV-0098-1	RSVA	1	5088904	841278	830320	6110	12643	13443	15225
Yale-RSV-0100-1	RSVA	1	2578630	1009744	984098	7015	11298	12221	15225
Yale-RSV-0102-1	RSVA	1	4399641	460607	459462	3440	3332	4212	15225
Yale-RSV-0103-1	RSVA	1	3535402	406188	398738	2591	6666	7385	15225
Yale-RSV-0104-1	RSVA	1	4330985	1149822	1132884	8553	5999	6870	15225
Yale-RSV-0105-1	RSVA	1	3157443	1089346	1066384	8444	5183	5578	15225
Yale-RSV-0106-1	RSVA	1	1077589	511705	497748	3551	11075	11765	15225
Yale-RSV-0107-1	RSVA	1	6928073	3098107	3032292	22969	14024	14241	15225
Yale-RSV-0111-1	RSVA	1	2371141	122683	121430	901	9754	10500	15225
Yale-RSV-0113-1	RSVA	1	5016847	3137941	3110824	25883	14826	15113	15225
Yale-RSV-0118-1	RSVA	1	4481055	3867391	3794046	31760	14956	15097	15225
Yale-RSV-0119-1	RSVA	1	3739960	884415	866984	5821	10563	11436	15225
Yale-RSV-0120-1	RSVA	1	1845977	641389	631920	4497	10210	10854	15225
Yale-RSV-0121-1	RSVA	1	5112009	4931825	4850464	42094	14613	15142	15225
Yale-RSV-0124-1	RSVA	1	3880107	705205	690532	4884	10822	11730	15225
Yale-RSV-0126-1	RSVA	1	6260787	3049546	2962692	21394	13817	14188	15225
Yale-RSV-0127-1	RSVA	1	4306969	988592	975080	6496	10996	11797	15225
Yale-RSV-0128-1	RSVA	1	3372670	1042606	1026294	7456	11337	11863	15225
Yale-RSV-0129-1	RSVA	1	4230868	1782365	1731724	11994	11465	12286	15225
Yale-RSV-0130-1	RSVA	1	4149130	1816805	1755422	12611	13568	13747	15225
Yale-RSV-0131-1	RSVA	1	4079771	270850	265074	1827	9777	10665	15225
Yale-RSV-0132-1	RSVA	1	3461686	414057	405862	2895	8338	9080	15225
Yale-RSV-0133-1	RSVA	1	6063717	5808106	5768546	48961	14452	14492	15225
Yale-RSV-0134-1	RSVA	1	4947805	994161	980712	6986	6742	7596	15225
Yale-RSV-0135-1	RSVA	1	4782904	1330166	1319484	10135	8740	9630	15225
Yale-RSV-0136-1	RSVA	1	5761615	5320625	5258034	44731	14605	14814	15225
Yale-RSV-0137-1	RSVA	1	5254623	1960340	1930882	13943	10938	11453	15225
Yale-RSV-0140-1	RSVA	1	7535233	7362405	7282570	62892	14486	14513	15225
Yale-RSV-0142-1	RSVA	1	5545207	5371096	5323626	45854	14470	14524	15225
Yale-RSV-0144-1	RSVA	1	2380397	793557	760038	5305	6003	6959	15225
Yale-RSV-0145-1	RSVA	1	3810600	1006319	990724	7070	10998	11759	15225
Yale-RSV-0146-1	RSVA	1	7483030	3658088	3555904	24562	12639	13045	15225
Yale-RSV-0147-1	RSVA	1	3760688	3663619	3623812	30891	14340	14697	15225
